round,exp_loss,exp_acc
1,0.9657677021225514,0.6945736434108527
2,0.710891367459306,0.7647102251753415
3,0.608627895573577,0.7975636766334441
4,0.5488203307740932,0.8202288667404947
5,0.5038291543909174,0.8388335179032853
6,0.46703279655263097,0.8517534145441122
7,0.43786556330630155,0.8625322997416021
8,0.41382168206331604,0.8716131413805832
9,0.39349312979539586,0.8787006275378368
10,0.37604944968232373,0.8854189737910668
11,0.3603840787743413,0.8903654485049833
12,0.3459930856703568,0.8964931709117756
13,0.33318606657641275,0.9016611295681063
14,0.3215812172186511,0.9062384643779993
15,0.3107511966969528,0.9100775193798449
16,0.30081438810326333,0.9125876707272056
17,0.29146580471323397,0.9159099298634182
18,0.28265998814325133,0.9201919527500922
19,0.2738540464279924,0.9231450719822812
20,0.26577954862463427,0.9259505352528609
