round,exp_loss,exp_acc
1,0.9130976688152856,0.7028255285516696
2,0.6755656450662988,0.7947046038332345
3,0.5058747323528389,0.8725548310610551
4,0.42260190706153183,0.8950800237107291
5,0.3733118519295913,0.9098992294013041
6,0.3382969167163734,0.9221497727721795
7,0.3113200976322866,0.9310412961865244
8,0.2888838508234644,0.9359810314167161
9,0.2719206991072724,0.9403279984192847
10,0.25692130706216526,0.9428966607389844
11,0.24424127101709758,0.9464532701047224
12,0.232822087313483,0.9488243430152143
13,0.2229187895930866,0.950800237107291
14,0.21375838570139244,0.9543568464730291
15,0.20545493643984825,0.9563327405651058
16,0.19758569397513656,0.9590989922940131
17,0.19059227515329275,0.9610748863860897
18,0.18383217551295547,0.9614700652045051
19,0.1777878749340543,0.9632483698873741
20,0.17149894057561985,0.9654218533886584
