round,exp_loss,exp_acc
1,1.260577785557714,0.5466954022988506
2,0.9398779293586468,0.6774425287356322
3,0.7608314375767763,0.728448275862069
4,0.6752332774387009,0.7514367816091954
5,0.6173214038898205,0.7719109195402298
6,0.5687297702520743,0.7966954022988506
7,0.5263246691775048,0.8200431034482759
8,0.49053776743768274,0.8336925287356322
9,0.46046702204079465,0.8487787356321839
10,0.43501070330197783,0.8577586206896551
11,0.413611783207148,0.8660201149425287
12,0.39566037863835524,0.8739224137931034
13,0.3796087511997113,0.8785919540229885
14,0.3658338786884286,0.882183908045977
15,0.35231641936918784,0.889367816091954
16,0.33979818516079036,0.8943965517241379
17,0.3280704613218362,0.8976293103448276
18,0.31749232841291647,0.9015804597701149
19,0.3081187581878969,0.9087643678160919
20,0.29952636797880305,0.9127155172413793
