round,exp_loss,exp_acc
1,1.0128795792709582,0.8037048102778608
2,0.6517751324451038,0.8661487899611593
3,0.45869693171632514,0.907977293098297
4,0.3673381386477804,0.9193307439498059
5,0.3148348423387173,0.9297878697340902
6,0.27932063676917734,0.9357633701822528
7,0.2530031013095204,0.9417388706304153
8,0.232210730892849,0.9468180460113534
9,0.216514297982793,0.9524947714371078
10,0.20336814055985608,0.955183746638781
11,0.19251951728876504,0.9563788467284136
12,0.1833298234154938,0.9584702718852703
13,0.17531057501510608,0.9617567971317598
14,0.16787207682461464,0.9626531221989841
15,0.16074752356397382,0.9638482222886167
16,0.15413254583580016,0.9656408724230654
17,0.14833472952055227,0.9674335225575142
18,0.14230069338669876,0.9689273976695548
19,0.13678152338983693,0.9713175978488199
20,0.13170364573887294,0.9737077980280848
