round,exp_loss,exp_acc
1,0.9088246094472032,0.6730897009966778
2,0.7057900244523433,0.758656330749354
3,0.6155033681611815,0.7874492432631968
4,0.5634348072482898,0.8076042820228867
5,0.5213933222405627,0.8264304171280915
6,0.483968288700886,0.8417866371354743
7,0.44995825062074446,0.8556662975267626
8,0.42003934743462473,0.8680693983019564
9,0.3946989794594197,0.8779623477297895
10,0.3730930625776296,0.8857881136950905
11,0.35422846064901126,0.8925064599483205
12,0.3378845453603367,0.8968623108157991
13,0.3233338815121248,0.9022517534145441
14,0.31032872343248175,0.9069029162052418
15,0.2987903103056364,0.9110372831303064
16,0.2881926884490346,0.9142857142857143
17,0.27865409805034086,0.91812476928756
18,0.2699285900369479,0.9212255444813584
19,0.2616727962462873,0.9238833517903285
20,0.2543957813589632,0.9264673311184939
