round,exp_loss,exp_acc
1,0.9606504391726202,0.6975267626430417
2,0.705233518969049,0.7655961609449982
3,0.6048669529405631,0.7994093761535622
4,0.5448589377977083,0.8223698781838317
5,0.5001068596637042,0.8394241417497231
6,0.464999395358074,0.8520487264673311
7,0.43676747750338263,0.8628276116648209
8,0.413026901494317,0.8722775932078257
9,0.39227459809906856,0.880251015134736
10,0.3743149244365062,0.8878552971576228
11,0.35781556870465175,0.8936138796603913
12,0.3428890767007043,0.8986341823551126
13,0.32921675196176703,0.9038021410114433
14,0.31666965527193885,0.9084533038021411
15,0.30498976103216136,0.9140642303433001
16,0.29460377358353945,0.9166482096714654
17,0.28518340931844344,0.9204134366925064
18,0.27642890893145655,0.9246216315983757
19,0.2682465485862675,0.927796234772979
20,0.26054914617651764,0.9294204503506829
21,0.2532635813868433,0.9313399778516057
22,0.24658200844115724,0.9337763012181617
23,0.24017728797214064,0.9367294204503507
24,0.23399817073884793,0.9400516795865633
25,0.22819908145593734,0.9418235511258767
26,0.22270682320141758,0.9427833148763382
27,0.21739305938649392,0.9446290143964563
28,0.21226980599126788,0.946031746031746
29,0.20736063131069007,0.9470653377630122
30,0.20254888013679082,0.9493540051679586
31,0.19755260133411048,0.9515688445921004
32,0.1929556980539332,0.9532668881506091
33,0.18859149343610887,0.9545219638242894
34,0.1839109038269225,0.9557770394979698
35,0.17932581358763533,0.9570321151716501
36,0.17515860233138236,0.9575489110372831
37,0.170659297272761,0.9601328903654485
38,0.1666144278094354,0.961609449981543
39,0.16265752004860357,0.9628645256552233
40,0.1588631774850627,0.9643410852713178
41,0.15495648151074512,0.9656699889258029
42,0.1517724029785837,0.9669988925802879
43,0.14803844352131423,0.9689184200812108
44,0.14480021119711803,0.9700258397932816
45,0.14107725224679424,0.9715023994093761
46,0.137400660222969,0.9724621631598376
47,0.13388021084806243,0.9738648947951274
48,0.1303138549576093,0.9745293466223699
49,0.12716530368815668,0.9751199704688077
50,0.12388674905712742,0.975562938353636
51,0.12013779034347838,0.9765965300849022
52,0.1170036776940864,0.9777039497969731
53,0.11386066481138275,0.9785898855666297
54,0.11181913733705136,0.9788113695090439
55,0.10945816273543531,0.9796973052787006
56,0.10642475246600655,0.9811000369139904
57,0.10373917738056163,0.9821336286452566
58,0.10373147112819658,0.9823551125876707
59,0.10073564175943352,0.9845699520118125
60,0.10682087712273161,0.9836840162421557
