round,exp_loss,exp_acc
1,1.1308179166581895,0.7101278269419863
2,1.2594620460371468,0.6188790560471976
3,1.2649838385446,0.6283185840707964
4,1.1817098302944338,0.6707964601769911
5,1.0785058111919414,0.7097345132743362
6,0.982386115588973,0.7425762045231071
7,0.9015316255734968,0.7734513274336283
8,0.8343372269248774,0.7974434611602753
9,0.7789552324289417,0.8127826941986234
10,0.7272884346801154,0.8279252704031466
11,0.6826063690166793,0.8375614552605704
12,0.643574460640535,0.8475909537856441
13,0.6079829844079304,0.8568338249754179
14,0.5763522445276423,0.8625368731563422
15,0.547953233075939,0.8688298918387414
16,0.5226706954113033,0.8743362831858407
17,0.4983491087030169,0.8820058997050148
18,0.4760947905385623,0.8884955752212389
19,0.45589142671787164,0.8934119960668633
20,0.4380968153447411,0.8983284169124877
21,0.42099822956552196,0.9034414945919371
22,0.4049017808137273,0.9059980334316617
23,0.39002208475283584,0.9113077679449361
24,0.37600150097494867,0.9150442477876106
25,0.36240167581021143,0.9176007866273354
26,0.34881431034591226,0.9219272369714847
27,0.3357389818309214,0.9260570304818092
28,0.3232896346653809,0.9299901671583087
29,0.31172664865719535,0.9321533923303835
30,0.30017785376914013,0.9347099311701081
31,0.2895695587299625,0.9384464110127827
32,0.2797605426408783,0.9411996066863324
33,0.27010813614567825,0.943559488692232
34,0.2608919661884052,0.9459193706981318
35,0.2522821311761086,0.9486725663716814
36,0.24366646643248163,0.9506391347099312
37,0.23555381934844405,0.9526057030481809
38,0.22776257358235008,0.9547689282202556
39,0.22027092645990579,0.9559488692232055
40,0.2131515707062409,0.9577187807276303
41,0.20630201655298092,0.9590953785644051
42,0.19967841400802427,0.96047197640118
43,0.19324003559708477,0.9622418879056047
44,0.18718404969019173,0.9646017699115044
45,0.18085361936788058,0.9651917404129794
46,0.17454150135362395,0.9667649950835792
47,0.1685667421855582,0.967944936086529
48,0.16276658187339205,0.9695181907571289
49,0.1569521260164832,0.9722713864306785
50,0.15172329425386857,0.9738446411012782
51,0.1462555712647553,0.9742379547689283
52,0.14070766538659965,0.976204523107178
53,0.13587690643607223,0.9769911504424779
54,0.13078392789156096,0.9791543756145527
55,0.1263378040430996,0.9797443461160276
56,0.12162706679943858,0.9807276302851524
57,0.11642655243285754,0.9819075712881022
58,0.11231061350719064,0.9830875122910521
59,0.10834571832649945,0.9838741396263521
60,0.10480412899671285,0.9852507374631269
