class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.8701298701298701,0.9178082191780822,0.8933333333333333,0.9747802997478029,0.9566761196774565
1,NORMAL,0.8762886597938144,0.8808290155440415,0.8785529715762274,0.9704769922101943,0.9420323524729608
2,PNEUMONIA,0.9804878048780488,0.9220183486238532,0.950354609929078,0.9933976128974793,0.9894348450942546
