class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.9705882352941176,0.9339622641509434,0.9519230769230769,0.9985637397194,0.9921160014653925
1,NORMAL,0.965034965034965,0.5897435897435898,0.7320954907161804,0.9351133857182244,0.9044673297226898
2,PNEUMONIA,0.8020618556701031,0.9974358974358974,0.8891428571428571,0.9623755656108598,0.9572104827547664
