class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.8709256844850065,0.9329608938547486,0.9008766014834795,0.9858073955839318,0.9631396879298201
1,NORMAL,0.9791666666666666,0.9441450269475747,0.9613369917685208,0.988256975653917,0.9939351572605477
2,PNEUMONIA,0.9175257731958762,0.9925650557620818,0.9535714285714286,0.9994700883051321,0.9943413638596397
