round,exp_loss,exp_acc
1,1.349553464472979,0.5718390804597702
2,0.9234225393711836,0.6857040229885057
3,0.7531771029549084,0.735632183908046
4,0.668734020200269,0.7676005747126436
5,0.6092342309568121,0.7923850574712644
6,0.5609330367082836,0.8114224137931034
7,0.5214717230577578,0.8272270114942529
8,0.48807212710380554,0.8430316091954023
9,0.45948300365058853,0.8527298850574713
10,0.4350085702093168,0.8631465517241379
11,0.413899804668865,0.8706896551724138
12,0.39573219281503524,0.8785919540229885
13,0.3793526624125996,0.8825431034482759
14,0.365027681678191,0.8879310344827587
15,0.35282097551329383,0.8929597701149425
16,0.3414340236748772,0.896551724137931
17,0.33073335886001587,0.9008620689655172
18,0.3205387231776084,0.9044540229885057
19,0.310135498300366,0.9087643678160919
20,0.2994107145858907,0.9098419540229885
