round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
1,1.107618851538236,1.107618851538236,0.4071643421564103,0.2734657018708276,0.2723700366535278,,1.625605106546188,0.3331719128329298,,,,4,0
2,1.1429660903060135,1.1429660903060135,0.6010524445357877,0.545938783360491,0.5559834852761065,,1.6657048765164022,0.46150121065375305,,,,4,0
3,1.1865853943457372,1.1865853943457372,0.5992518520425077,0.5698479698178637,0.5679646286601663,,1.7128489898807873,0.4719935431799839,,,,4,0
4,1.1896523036031694,1.1896523036031694,0.588466943450838,0.5423245408245866,0.5598589547084474,,1.7253846103477324,0.4695722356739306,,,,4,0
5,1.201119205542157,1.201119205542157,0.5911358320357147,0.5522443405419613,0.5712276410148135,,1.7394487090607245,0.4771589991928975,,,,4,0
6,1.1768550845770664,1.1768550845770664,0.601195242276613,0.5474378868184372,0.5810693009641882,,1.7186575991381936,0.4887812752219532,,,,4,0
7,1.1714874489110174,1.1714874489110174,0.6101283484689399,0.5507945123567038,0.5905503085554289,,1.7168262051227499,0.49862792574656983,,,,4,0
8,1.1479010733719404,1.1479010733719404,0.6186376457668363,0.5539013055734979,0.5972992027413601,,1.6975376122222974,0.5092816787732042,,,,4,0
9,1.1240150936189246,1.1240150936189246,0.6278300095533126,0.6300777138753751,0.6069742567338252,,1.6790069713527103,0.5178369652945924,,,,4,0
10,1.0938461681407667,1.0938461681407667,0.6333383377841396,0.635202746752498,0.6121055332545867,,1.6526603696325115,0.5228410008071025,,,,4,0
11,1.0727526231154692,1.0727526231154692,0.6383350326842898,0.6093087535027916,0.6195214902924109,,1.6358723024767767,0.5271993543179984,,,,4,0
12,1.0465114758215117,1.0465114758215117,0.6447259438633256,0.6164788023982516,0.6256066802943601,,1.6168753637624806,0.530589184826473,,,,4,0
13,1.0310146893245853,1.0310146893245855,0.6513942889821218,0.6346384810802025,0.63212190025618,,1.611226199931729,0.5317191283292978,,,,4,0
14,1.017689382288564,1.017689382288564,0.6548669287449318,0.6266855867313099,0.6356558134276106,,1.6064207096076761,0.5336561743341405,,,,4,0
15,1.0070083026918613,1.0070083026918613,0.6587219242167542,0.6504826847553163,0.6410756511032607,,1.6023266230310713,0.5352703793381759,,,,4,0
16,0.9971675532444207,0.9971675532444209,0.6604520192524395,0.6344539312015464,0.6424186804344748,,1.6013210735752084,0.5375302663438256,,,,4,0
17,0.9896702242643528,0.9896702242643528,0.6612441556189003,0.6330654789201847,0.6429284317024103,,1.6012970332371987,0.5393058918482647,,,,4,0
18,0.9810727353189187,0.9810727353189187,0.6613276586391724,0.6254896893693005,0.6433942825931545,,1.6012014022654733,0.5389830508474577,,,,4,0
19,0.9690350802959604,0.9690350802959604,0.6658992306210877,0.6334744640546988,0.6485230098200798,,1.597130466460027,0.5423728813559322,,,,4,0
20,0.9587396096664165,0.9587396096664165,0.6659117597227044,0.6333373367067994,0.6484924592408676,,1.5937126963055837,0.54317998385795,,,,4,0
