round,exp_loss,exp_acc
1,0.8947031091173974,0.6789221114802511
2,0.6984893076355583,0.7596899224806202
3,0.6109450542473538,0.7893687707641196
4,0.5590056966089507,0.8087117017349575
5,0.5166400351397619,0.8284976005906238
6,0.478934231733827,0.8453303802141011
7,0.44575288578257344,0.8577334809892949
8,0.4169754789968222,0.869250645994832
9,0.3915389744733347,0.8792174234034699
10,0.3694760384617718,0.8862310815799188
11,0.35101197801665124,0.8926541159099298
12,0.3352760575593464,0.897452934662237
13,0.3214843859775738,0.9007013658176449
14,0.3094537525846537,0.905500184569952
15,0.29856687681993554,0.9102251753414544
16,0.2885235427269948,0.9141380583241049
17,0.27938797245467006,0.9171650055370986
18,0.2708135580611695,0.9212255444813584
19,0.2630401740466021,0.9242524916943522
20,0.2557844218341087,0.9273532668881506
