round,exp_loss,exp_acc
1,1.2383502350158964,0.6056939501779359
2,0.9402501623825671,0.6758007117437722
3,0.770185014616128,0.7259786476868327
4,0.6836728910534408,0.7558718861209964
5,0.625294436551498,0.7754448398576512
6,0.5770248385086603,0.800355871886121
7,0.5362378001849423,0.8195729537366548
8,0.5023997612271021,0.8316725978647687
9,0.47365391125034184,0.8423487544483986
10,0.44832224546802424,0.8562277580071175
11,0.42564140804297557,0.8637010676156583
12,0.40544734158125634,0.8690391459074733
13,0.3872702831899568,0.8747330960854093
14,0.3713624653548957,0.8779359430604983
15,0.35736240813528514,0.8825622775800712
16,0.3445290944224151,0.8896797153024911
17,0.3326851889119878,0.8939501779359431
18,0.32187074253143366,0.8985765124555161
19,0.31213442113687984,0.902491103202847
20,0.30217293289844677,0.9060498220640569
