round,exp_loss,exp_acc
1,1.1263755609738322,0.7551622418879056
2,1.2945170778792165,0.5941002949852507
3,1.359594544935367,0.592723697148476
4,1.2762083385311866,0.6420845624385447
5,1.1618406176215428,0.6930186823992134
6,1.0552047078002285,0.7272369714847591
7,0.9615114895643386,0.7587020648967552
8,0.8821510592100074,0.7817109144542773
9,0.8143239520526799,0.8007866273352999
10,0.7558442691200016,0.8178957718780727
11,0.7061822308727422,0.8312684365781711
12,0.6628347820471404,0.8440511307767945
13,0.6245009400910215,0.856243854473943
14,0.5908114896763039,0.8647000983284169
15,0.5610272226490688,0.8705998033431662
16,0.533290057266708,0.8776794493608653
17,0.5088235436170385,0.8841691248770894
18,0.4849431748411297,0.8912487708947886
19,0.46360839889581695,0.895771878072763
20,0.4434221532433903,0.9008849557522124
