round,exp_loss,exp_acc
1,1.5475322846416053,0.5676156583629893
2,1.6821534859328082,0.34555160142348756
3,1.769334110925206,0.3590747330960854
4,1.7066409394410158,0.41245551601423486
5,1.6132138711277701,0.44661921708185054
6,1.5262879103528224,0.4907473309608541
7,1.442856488957524,0.5330960854092527
8,1.3639963447835521,0.5825622775800712
9,1.2833298070574994,0.6231316725978647
10,1.207935467521491,0.6516014234875445
11,1.1401909663583885,0.6761565836298933
12,1.0825513133799054,0.69288256227758
13,1.0314338796079372,0.70711743772242
14,0.9869169518192468,0.7199288256227758
15,0.9471728850938247,0.7330960854092526
16,0.9109288090912897,0.7434163701067615
17,0.8781363057496284,0.7516014234875444
18,0.8454052153006991,0.7608540925266903
19,0.8171995288748758,0.7686832740213523
20,0.7896533633466293,0.7772241992882563
