round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
1,0.871713621540476,0.871713621540476,0.6070192831094671,0.6805818339698491,0.5970485326917441,,1.351517369883786,0.5105730427764326,,,,4,0
2,0.42972287564072326,0.42972287564072326,0.8435958550341452,0.8234424815520656,0.8212072939829581,,0.7671139017144358,0.744955609362389,,,,4,0
3,0.36091980567425563,0.36091980567425563,0.864517367136465,0.8391231656699986,0.846101383183204,,0.6764860432555928,0.7727199354317998,,,,4,0
4,0.31512118037975106,0.31512118037975106,0.8843104174690383,0.8584051243307118,0.8674171139457552,,0.6219497436328315,0.795318805488297,,,,4,0
5,0.28110942551741847,0.28110942551741847,0.8971429416435676,0.8747031622349489,0.8836124474801356,,0.5796618408354374,0.8108151735270379,,,,4,0
6,0.25545516569622634,0.25545516569622634,0.907056391424522,0.8881568075619396,0.8962777054477675,,0.5465113448990844,0.8246973365617434,,,,4,0
7,0.23575308502114267,0.23575308502114267,0.9182699733747999,0.9023476776029049,0.9120403132990093,,0.5196462192152468,0.8389023405972559,,,,4,0
8,0.22093897421347283,0.22093897421347283,0.9193494991223745,0.9034579532057597,0.9136596765323429,,0.4991494387556604,0.8432606941081517,,,,4,0
9,0.2106950852514649,0.21069508525146496,0.9235881794267866,0.9076280341822328,0.9180566260461747,,0.4873407546265458,0.8463276836158192,,,,4,0
10,0.19974564386493743,0.19974564386493743,0.9270299613135117,0.9118947763183426,0.9218075223757054,,0.47008107074140254,0.8523002421307506,,,,4,0
11,0.19312589605282401,0.19312589605282401,0.9311386100455638,0.9145378689878384,0.9249415222720052,,0.46056221105861894,0.8584342211460856,,,,4,0
12,0.18834891664391784,0.18834891664391784,0.9324446676453338,0.9155327636799101,0.9265208921883608,,0.4528245360693497,0.8606941081517353,,,,4,0
13,0.18200926505254073,0.18200926505254075,0.933724251016475,0.9160387480272043,0.9271380874375713,,0.4400657271068841,0.8637610976594028,,,,4,0
14,0.17839678722184688,0.1783967872218469,0.935002066708636,0.9176179874478931,0.9285735605592998,,0.432284871087717,0.8665052461662631,,,,4,0
15,0.17434870180580586,0.17434870180580586,0.9371803381622155,0.9197557037895456,0.9308136473269084,,0.42382867751437103,0.8711864406779661,,,,4,0
16,0.16926617251320866,0.16926617251320866,0.9405888747023176,0.9226938007168096,0.9335963454324562,,0.4142073229857276,0.875544794188862,,,,4,0
17,0.16552259618231707,0.16552259618231707,0.9418422697907316,0.9248497388077314,0.9353149962898979,,0.4075449832078427,0.8774818401937046,,,,4,0
18,0.1624733562287822,0.16247335622878217,0.9446648439044713,0.9281904457525699,0.9385114802058427,,0.40268386238952913,0.8821630347054076,,,,4,0
19,0.15871885840010436,0.15871885840010436,0.9460637776865166,0.9300038913754939,0.9403256301564229,,0.3955550114025119,0.8837772397094431,,,,4,0
20,0.15582496144921357,0.15582496144921357,0.9466710136961913,0.9301436037480085,0.9405699309900029,,0.39023689938418993,0.8852300242130751,,,,4,0
