class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.8575268817204301,0.8910614525139665,0.873972602739726,0.9797788338291131,0.9517095341396713
1,NORMAL,0.951271186440678,0.8799608035276825,0.9142275388139476,0.964629163070755,0.9813573288219984
2,PNEUMONIA,0.6192893401015228,0.9070631970260223,0.7360482654600302,0.9814450004247384,0.8495048061073538
