round,exp_loss,exp_acc
1,1.0002518990234293,0.7433522557514192
2,0.6171041572578352,0.8715267403645055
3,0.42774817468623527,0.9124589184344188
4,0.3425273529880254,0.9285927696444577
5,0.2938041633274935,0.9405437705407828
6,0.2610198033454349,0.9465192709889453
7,0.23708003786096724,0.9492082461906185
8,0.21857401092425724,0.952793546459516
9,0.20388672298501062,0.9578727218404541
10,0.19167058459227926,0.9602629220197192
11,0.1813136299920146,0.9620555721541679
12,0.17250526347621933,0.9635494472662085
13,0.16472976185739807,0.9662384224678817
14,0.15773417496364225,0.9680310726023305
15,0.15200500499456007,0.9701224977591874
16,0.14652339431165332,0.9716163728712279
17,0.1416088353618779,0.9725126979384523
18,0.1367800528651606,0.9737077980280848
19,0.1318764808371525,0.9746041230953092
20,0.12769471907619223,0.9757992231849417
21,0.12305008763381178,0.9766955482521661
22,0.1187899711151995,0.9775918733193905
23,0.1145449347186345,0.9784881983866148
24,0.109889872775065,0.9790857484314311
25,0.10599324565290656,0.9790857484314311
26,0.10205875271232868,0.9805796235434717
27,0.09830518109177988,0.9814759486106961
28,0.09486974875072882,0.983567373767553
29,0.09165637636312912,0.9838661487899611
30,0.08868427941041951,0.9844636988347775
31,0.08602377291059793,0.9862563489692262
32,0.08349352944803694,0.9871526740364506
33,0.08102861279190424,0.9877502240812668
34,0.07872394944060052,0.9880489991036749
35,0.07654114261220596,0.9883477741260831
36,0.07451258700598094,0.9889453241708993
37,0.07266426754685207,0.9892440991933075
38,0.07052177538489242,0.9898416492381237
39,0.06844714039745778,0.9910367493277562
40,0.0665178087631517,0.9919330743949806
41,0.06426451275971601,0.9919330743949806
42,0.06238052582194067,0.9925306244397968
43,0.060399230196738124,0.9922318494173887
44,0.058882980975582595,0.9931281744846131
45,0.05738773429668908,0.9931281744846131
46,0.055523047519194964,0.9937257245294293
47,0.053818617624901,0.9943232745742456
48,0.052032481214520754,0.995518374663878
49,0.04981659369919953,0.9958171496862862
50,0.047784622995700986,0.9961159247086944
51,0.046024743444195854,0.9967134747535106
52,0.044109278482342966,0.9967134747535106
53,0.042866028405665856,0.9976097998207349
54,0.041430277274634934,0.9976097998207349
55,0.040016195384831726,0.9979085748431431
56,0.03868436465645891,0.9979085748431431
57,0.03701741131390427,0.9979085748431431
58,0.035758220449018774,0.9979085748431431
59,0.034004682329410146,0.9979085748431431
60,0.03259003870823613,0.9979085748431431
