round,exp_loss,exp_acc
1,0.8815022924017668,0.6917681801402732
2,0.6898054836684375,0.7674418604651163
3,0.6019417993562078,0.7921742340346991
4,0.549414866476228,0.8115909929863419
5,0.5080770120360218,0.8289405684754522
6,0.4717616191580094,0.8438538205980066
7,0.4397083190357434,0.8568475452196382
8,0.41163622837372044,0.8672572905131045
9,0.3869704272153854,0.8768549280177187
10,0.3656651838068242,0.885123661867848
11,0.3477531668960762,0.8930232558139535
12,0.3319246994685581,0.8978220745662606
13,0.3180189800618891,0.9036544850498339
14,0.30540864392647493,0.9089700996677741
15,0.2939655757002084,0.9129568106312292
16,0.28383913741434313,0.9175341454411222
17,0.27423136782254537,0.921077888519749
18,0.2652085216962772,0.9241786637135474
19,0.2573913208460975,0.9265411590992987
20,0.24977839885299477,0.9298634182355112
21,0.24279442737013068,0.9318567737172389
22,0.23623644141304995,0.9340716131413805
23,0.23033878364331742,0.9367294204503507
24,0.22448420006356895,0.9384274640088593
25,0.2192049483430698,0.9400516795865633
26,0.2138391037780658,0.9423403469915098
27,0.20904698798831053,0.9445551864156515
28,0.20416416419252625,0.9458102620893318
29,0.1997057616570397,0.9475821336286453
30,0.19555144366378843,0.9492063492063492
31,0.1910406560915869,0.9503875968992248
32,0.18684005379311028,0.951937984496124
33,0.18276963022586692,0.9531192321889996
34,0.17887114701382115,0.9549649317091178
35,0.17440192045381958,0.9568106312292359
36,0.17046990098652418,0.9580657069029163
37,0.16670174247122155,0.9591731266149871
38,0.16291317996950927,0.9610188261351053
39,0.15909352604012378,0.9632336655592469
40,0.15553666160993027,0.9642672572905131
41,0.15198407147523882,0.965374677002584
42,0.14874577637996983,0.9661867847914359
43,0.14530717794061115,0.9673680324843116
44,0.14190141037312787,0.9682539682539683
45,0.13860626488266703,0.9690660760428202
46,0.13538736604902193,0.9705426356589147
47,0.1325925030206162,0.9717977113325951
48,0.12911116398551908,0.9725359911406423
49,0.12601445386225435,0.9734957548911037
50,0.12347359759640258,0.9746031746031746
51,0.11987339896361363,0.9758582502768549
52,0.11717415343689529,0.9764488741232927
53,0.11440807180922656,0.9771871539313399
54,0.11125211689075275,0.9782945736434109
55,0.10820647694136784,0.9794758213362864
56,0.10563745002226885,0.9804355850867479
57,0.10332626272085745,0.9812476928755999
58,0.09948111822269651,0.9828719084533039
59,0.096755367725532,0.983610188261351
60,0.09473439220499953,0.9837578442229605
