round,exp_loss,exp_acc
1,0.9697415847626943,0.7202380952380952
2,0.7043248405532231,0.7653769841269841
3,0.5448360537725782,0.8224206349206349
4,0.4647195322646035,0.8492063492063492
5,0.41203300323751235,0.8705357142857143
6,0.37307930844170706,0.8809523809523809
7,0.3431007261314089,0.8953373015873016
8,0.3199626779745495,0.9027777777777778
9,0.30253658077073475,0.9072420634920635
10,0.2876244102205549,0.910218253968254
11,0.2742427745981822,0.9151785714285714
12,0.2621034183909023,0.9211309523809523
13,0.2508788767551619,0.9295634920634921
14,0.2395098882298621,0.9340277777777778
15,0.2286420121552452,0.9399801587301587
16,0.21891787139669297,0.9454365079365079
17,0.2095369179807012,0.9489087301587301
18,0.20116915589287168,0.9503968253968254
19,0.19339854518572488,0.9528769841269841
20,0.1856928581283206,0.9533730158730159
