round,exp_loss,exp_acc
1,0.6646779141573621,0.8291125302796741
2,0.46318221966408074,0.8744769874476988
3,0.34208307337640165,0.9255670557146003
4,0.28853890603661303,0.9339352565514204
5,0.2609833702428623,0.9398810834617926
6,0.24356452699695696,0.9414225941422594
7,0.2303476552722003,0.9453864787491741
8,0.21992852746705288,0.9482492842986127
9,0.21018216269206855,0.9515525214710416
10,0.20092241412557396,0.9530940321515085
11,0.19196795838220718,0.9557366218894516
12,0.18372826130133293,0.9570579167584232
13,0.17574632489072203,0.9590398590618806
14,0.16841693628932958,0.9616824487998238
15,0.16116625378948166,0.9636643911032812
16,0.15430368694721458,0.9674080598987007
17,0.14804059462947905,0.9689495705791675
18,0.1418616998070296,0.9711517286941203
19,0.13583911738779492,0.9722528077515966
20,0.13007593450403718,0.9737943184320634
