round,exp_loss,exp_acc
1,0.648435032600052,0.7576570073218521
2,0.4571860394269348,0.8555223264927297
3,0.3680429866513825,0.8852222336805198
4,0.3159516229341974,0.9015159327627101
5,0.27961164425854534,0.9157471382901928
6,0.25181614000738634,0.9233783644426111
7,0.2300863835829625,0.9315252139837062
8,0.212725807507253,0.9380220686810353
9,0.19855631040588806,0.9423533051459214
10,0.18675091043936784,0.9459626688666598
11,0.1765913496651981,0.9510157780756935
12,0.16751266889695937,0.9544188924409611
13,0.15965632014986939,0.957100134062081
14,0.1525260729034672,0.960606373105084
15,0.1456881665835107,0.961946993915644
16,0.1395445754456713,0.9640094874703516
17,0.1335090626282023,0.9660719810250593
18,0.12799245001807943,0.9686500979684438
19,0.12243839045833826,0.9704032174899453
20,0.11733648130904341,0.9716407136227699
