class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.8578680203045685,0.9441340782122905,0.898936170212766,0.9884658637451933,0.9691598253798092
1,NORMAL,0.9805527123848515,0.9387555120039196,0.9591989987484355,0.9904252170604139,0.9951732921562628
2,PNEUMONIA,0.9366197183098591,0.9888475836431226,0.9620253164556962,0.9996669511739633,0.9966249350241461
