class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.9595375722543352,0.9378531073446328,0.9485714285714286,0.9940395889033334,0.9883353924958274
1,NORMAL,0.6438356164383562,0.13742690058479531,0.22650602409638554,0.6847387553758745,0.5242116053016874
2,PNEUMONIA,0.512779552715655,0.9197707736389685,0.6584615384615384,0.7752651253169976,0.5149710115336724
