round,exp_loss,exp_acc
1,1.3680010220881251,0.7678518075888856
2,0.597342850701076,0.8879593665969525
3,0.4069267404517523,0.9157454436809083
4,0.32844945351187776,0.9276964445772333
5,0.2852322112491746,0.9354645951598446
6,0.2572871966436082,0.9402449955183747
7,0.23644744990154776,0.9423364206752316
8,0.22040699039034106,0.9462204959665372
9,0.20758817908761748,0.9471168210337616
10,0.1963791587026325,0.9515984463698834
11,0.1870760174831562,0.9545861965939647
12,0.1787255438523824,0.957573946818046
13,0.17138199068100587,0.9611592470869436
14,0.16492359821684938,0.9629518972213923
15,0.15906769863555492,0.9641469973110248
16,0.1535707398545646,0.9662384224678817
17,0.14804981351522037,0.9683298476247386
18,0.14281187682658264,0.9683298476247386
19,0.13798373145579151,0.9704212727815955
20,0.13318303575355828,0.9722139229160442
