round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
1,0.8343312183634877,0.8343312183634877,0.6588387172708877,0.6411563679774287,0.6297357751244913,,1.3044855766088563,0.5796610169491525,,,,4,0
2,0.4331791261584324,0.4331791261584324,0.845707154787717,0.8113196445869556,0.8144470408765233,,0.7763674811502923,0.7367231638418079,,,,4,0
3,0.37576917116697534,0.3757691711669754,0.8576876393933649,0.8347977810837706,0.8409865157317106,,0.6927532612892578,0.7631961259079904,,,,4,0
4,0.35261124456663295,0.35261124456663295,0.8559124195246939,0.83656111314582,0.8457359331455142,,0.6635150557346311,0.7646489104116223,,,,4,0
5,0.326872824372898,0.326872824372898,0.8677509799014612,0.850607224035941,0.8595008114872511,,0.6230935947321614,0.7824051654560129,,,,4,0
6,0.3037600518658936,0.3037600518658936,0.8761792906232028,0.8606396539857097,0.8684930278975515,,0.5907158324965505,0.7951573849878935,,,,4,0
7,0.2847355677927152,0.2847355677927152,0.8836965675546641,0.8687940292784847,0.8766168200249973,,0.5648905262928321,0.8050040355125101,,,,4,0
8,0.27114070327777984,0.27114070327777984,0.8915896858778611,0.8745550690259531,0.8832544395354586,,0.5468004417872542,0.8117836965294593,,,,4,0
9,0.25792324690118834,0.25792324690118834,0.9009120296368224,0.8836549652244549,0.8917271074254849,,0.5293855721505301,0.8229217110573043,,,,4,0
10,0.2443407276477003,0.2443407276477003,0.9067862305994164,0.8897301923118767,0.8976962015366642,,0.5113182883166961,0.8305084745762712,,,,4,0
11,0.23509611165933375,0.23509611165933375,0.9108124564112576,0.895934976733387,0.9037264252561904,,0.49929191340963697,0.8347054075867635,,,,4,0
12,0.23164579912951502,0.23164579912951502,0.9093978295707049,0.8969325331876712,0.903891416370537,,0.49473273298681336,0.8340597255851493,,,,4,0
13,0.22504677309751092,0.22504677309751087,0.9122107499734795,0.9022738860887297,0.9074580589188086,,0.48549425342083397,0.8376109765940274,,,,4,0
14,0.2189430232863022,0.2189430232863022,0.9136554501991766,0.9035641135257587,0.9087018339374511,,0.47746723620198467,0.8392251815980629,,,,4,0
15,0.20947454702476537,0.20947454702476537,0.918980001282045,0.9099214063257036,0.9148570219771867,,0.4636956078138674,0.8461662631154157,,,,4,0
16,0.20408361248724805,0.20408361248724805,0.9210998248324176,0.9112609269300956,0.9171406815935029,,0.4543220773198709,0.8498789346246973,,,,4,0
17,0.19981078557794307,0.19981078557794307,0.9248407352444477,0.9151764552675241,0.9223496353938082,,0.4462699500690917,0.8537530266343826,,,,4,0
18,0.1923757116878997,0.1923757116878997,0.929096348083178,0.9191458723252312,0.925752702169422,,0.43458771466666907,0.8584342211460856,,,,4,0
19,0.18220738161336064,0.18220738161336064,0.93433246037404,0.923808369702565,0.9306684886428308,,0.41867008885531065,0.8648910411622276,,,,4,0
20,0.17439197117716254,0.1743919711771626,0.937718098776355,0.9265491884423079,0.9335980920910906,,0.408025095820663,0.8681194511702987,,,,4,0
21,0.16313654401360173,0.16313654401360173,0.9418953031869016,0.9309057482972594,0.9375432999135934,,0.3899350648547453,0.8734463276836159,,,,4,0
22,0.1551183424324865,0.1551183424324865,0.9463903334163438,0.935881294744477,0.942150680000008,,0.37851476690161046,0.876997578692494,,,,4,0
23,0.1480868045589637,0.1480868045589637,0.9484576652301634,0.9379693201379385,0.9436807240509708,,0.3683359421098671,0.8790960451977401,,,,4,0
24,0.1419349093647099,0.1419349093647099,0.9498993580636906,0.9394801177747273,0.9455954585353366,,0.35970951032586534,0.8821630347054076,,,,4,0
25,0.1363746297837456,0.13637462978374557,0.9520471855056124,0.9416334557710969,0.947853815059038,,0.3520587315437887,0.8839386602098467,,,,4,0
26,0.13112943601499735,0.13112943601499735,0.9529446728855244,0.9426459260966003,0.9486159546006003,,0.3447966566235481,0.8865213882163034,,,,4,0
27,0.12743591713240449,0.12743591713240446,0.9542049639011798,0.9438705155477193,0.9497018100305603,,0.33946248053051037,0.8884584342211461,,,,4,0
28,0.12472652264227026,0.12472652264227026,0.9550015450913224,0.9445603271597351,0.9507020578878465,,0.33493490256989245,0.8884584342211461,,,,4,0
29,0.12260533522954552,0.12260533522954553,0.9551829469091941,0.9440396503633853,0.9504792443752264,,0.3315371081270984,0.8894269572235673,,,,4,0
30,0.12018733128613614,0.12018733128613614,0.9566626739980931,0.9455253088600172,0.9521832289554147,,0.3274565691377553,0.8908797417271993,,,,4,0
31,0.11643704634889163,0.11643704634889163,0.9581123894057015,0.9475392128361925,0.9539381794072811,,0.32118853074660086,0.8923325262308314,,,,4,0
32,0.1136535425529484,0.1136535425529484,0.9585661482775687,0.9474765027229569,0.9540265642934006,,0.3163139886511892,0.8929782082324456,,,,4,0
33,0.11179623234901612,0.11179623234901612,0.9591863428317509,0.9479789146458009,0.9546309527034583,,0.3130839601318544,0.8944309927360775,,,,4,0
34,0.10883194226466145,0.10883194226466145,0.9601038909393079,0.9480480597526705,0.9551438748149462,,0.30758388210496734,0.8966908797417272,,,,4,0
35,0.1073069899584421,0.1073069899584421,0.9602953231210022,0.9480873005312644,0.9556196756503266,,0.3038332662516205,0.8966908797417272,,,,4,0
36,0.10582076076845266,0.10582076076845266,0.9612657922093111,0.9490663169069232,0.9564981181549205,,0.301104080196676,0.897497982243745,,,,4,0
37,0.10411471389659208,0.10411471389659208,0.9623746930883854,0.9494569476080373,0.9572341965962239,,0.29682632892758454,0.8999192897497982,,,,4,0
38,0.10337041048073085,0.10337041048073085,0.9622562426150884,0.9493752681226807,0.957439326741517,,0.29468088412074456,0.9000807102502018,,,,4,0
39,0.10327592287005757,0.10327592287005759,0.9625485809865518,0.9496199694348935,0.9577291038308415,,0.293576133174933,0.9004035512510089,,,,4,0
40,0.10208575431222021,0.10208575431222021,0.9640562325568236,0.9512256688202008,0.9591862080439078,,0.2913180821914417,0.9020177562550444,,,,4,0
41,0.10222976210431256,0.10222976210431255,0.9646714119290943,0.9510571917653686,0.9597085766245229,,0.2906332991087168,0.9034705407586764,,,,4,0
42,0.1027678582852537,0.1027678582852537,0.9652865913013651,0.9521532060647133,0.9607067485878477,,0.29131675103811405,0.9052461662631154,,,,4,0
43,0.10356813548475483,0.10356813548475483,0.9647698810849233,0.9514944474974023,0.9602578213331142,,0.29153124877788944,0.9047619047619048,,,,4,0
44,0.1048088818803552,0.1048088818803552,0.9654000265927511,0.9522375049105868,0.9608140057106024,,0.29288757200476123,0.9049233252623083,,,,4,0
45,0.10527351993992465,0.10527351993992463,0.9655259292819001,0.9530106701600976,0.961200426845503,,0.29304081271386095,0.905407586763519,,,,4,0
46,0.10674250886262754,0.10674250886262754,0.9647293480917577,0.9521301463453314,0.96011509016435,,0.29478066880566,0.9052461662631154,,,,4,0
47,0.10652165754035176,0.10652165754035176,0.9652131186449155,0.9518740452481226,0.9602039986302681,,0.2943753353525598,0.9060532687651331,,,,4,0
48,0.10798853418336123,0.10798853418336125,0.9640862442381142,0.9495416060450272,0.9585858444729636,,0.2960145467043275,0.9057304277643261,,,,4,0
49,0.10607853520422746,0.10607853520422746,0.965593895808386,0.9517721088392864,0.9602265080388883,,0.2940197730096507,0.9084745762711864,,,,4,0
50,0.10623211666238859,0.1062321166623886,0.9662670113433199,0.9524586531684316,0.9608407501900466,,0.2948854430528945,0.9092816787732042,,,,4,0
51,0.10550411924820953,0.10550411924820953,0.9666528036887013,0.9534293223981486,0.9615019933494171,,0.29528429979611887,0.9099273607748184,,,,4,0
52,0.1050675255238285,0.1050675255238285,0.9667157550332759,0.9535270346797435,0.9615447894030509,,0.2956612719292057,0.9102502017756255,,,,4,0
53,0.10327763141713803,0.10327763141713803,0.9675553062505248,0.9543793963883374,0.9623132119760158,,0.2945765937464101,0.9125100887812753,,,,4,0
54,0.10676491450719953,0.10676491450719953,0.9674618522766067,0.9533383520810388,0.9617253626373183,,0.2982235432298883,0.910088781275222,,,,4,0
55,0.10229491142904422,0.10229491142904422,0.9683667918723706,0.9560213672307627,0.9633845049441238,,0.29542501623324824,0.9110573042776433,,,,4,0
56,0.1049764574436538,0.1049764574436538,0.9681929039742041,0.9564088839385758,0.9635392853371996,,0.2998609646116677,0.9108958837772397,,,,4,0
57,0.10136891439243877,0.10136891439243877,0.9688181137102974,0.9568744810826592,0.963864869555207,,0.2979805671663941,0.9120258272800645,,,,4,0
58,0.10422422106890868,0.10422422106890868,0.968714629372557,0.956762800336859,0.9640285279939943,,0.3006043207830929,0.9120258272800645,,,,4,0
59,0.11340249393410223,0.11340249393410222,0.9683918500756036,0.9539900059189435,0.9626246920524605,,0.31120314747345507,0.910411622276029,,,,4,0
60,0.10776499045284937,0.10776499045284937,0.9697180998280035,0.9576558018208244,0.9649946438615242,,0.3050763145678649,0.9108958837772397,,,,4,0
