class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.9900990099009901,0.9433962264150944,0.966183574879227,0.9990324141267537,0.9948393516706288
1,NORMAL,0.9655172413793104,0.5982905982905983,0.7387862796833773,0.9458143782740557,0.913127404317815
2,PNEUMONIA,0.8037190082644629,0.9974358974358974,0.8901601830663616,0.9681674208144796,0.9660293740437772
