round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
1,1.1443232697694976,1.1443232697694976,0.224739742804654,0.07491324760155132,0.11978026358267085,,1.1443232699398314,0.224739742804654,,,,4,0
2,0.46791399816124507,0.46791399816124507,0.849561134925495,0.8224994663501887,0.8303574125599862,,0.4679139980395781,0.849561134925495,,,,4,0
3,0.3994677921650263,0.3994677921650263,0.8567054500918555,0.8372500382332972,0.8478405889926222,,0.39946779205552607,0.8567054500918555,,,,4,0
4,0.3572236049329475,0.3572236049329475,0.8687487242294346,0.8537921862121999,0.8641249632849506,,0.35722360500898936,0.8687487242294346,,,,4,0
5,0.3243881243118147,0.3243881243118147,0.886507450500102,0.8721456869814915,0.8827980541450138,,0.32438812433918973,0.886507450500102,,,,4,0
6,0.29538526958845834,0.29538526958845834,0.8981424780567463,0.8824778625979446,0.8935486147382553,,0.2953852696401668,0.8981424780567463,,,,4,0
7,0.2720808245893321,0.2720808245893321,0.9069197795468463,0.8925269513398442,0.9030325616133512,,0.272080824832666,0.9069197795468463,,,,4,0
8,0.25428206767091477,0.25428206767091477,0.9142682180036742,0.9007486653005992,0.9105488841240257,,0.2542820678610194,0.9142682180036742,,,,4,0
9,0.24389773725156919,0.24389773725156919,0.9163094509083486,0.9032529026349103,0.9124342173064214,,0.24389773744623633,0.9163094509083486,,,,4,0
10,0.236031858959494,0.236031858959494,0.9189630536844254,0.9053700728984682,0.9149326304387505,,0.23603185875418098,0.9189630536844254,,,,4,0
11,0.23012664010506834,0.23012664010506834,0.9208001632986323,0.9080681069988127,0.9179036769149839,,0.2301266399180054,0.9208001632986323,,,,4,0
12,0.22455507138619288,0.22455507138619288,0.9210042865890998,0.9075834818198938,0.9179103842875993,,0.22455507158618296,0.9210042865890998,,,,4,0
13,0.2192313824172901,0.2192313824172901,0.9240661359461114,0.9108114446073663,0.9211747693079768,,0.21923138265682193,0.9240661359461114,,,,4,0
14,0.21467127129604732,0.21467127129604732,0.9261073688507859,0.9129981071516282,0.9230930730230168,,0.21467127149375614,0.9261073688507859,,,,4,0
15,0.21272959838373992,0.21272959838373992,0.9265156154317208,0.9128458098431292,0.9233574886885605,,0.2127295984278442,0.9265156154317208,,,,4,0
16,0.20965495733982423,0.20965495733982423,0.9291692182077975,0.9157774638583209,0.9262885146377978,,0.20965495734286588,0.9291692182077975,,,,4,0
17,0.20634681066666594,0.20634681066666594,0.9305980812410696,0.9171961261155325,0.9279439164997937,,0.20634681081038503,0.9305980812410696,,,,4,0
18,0.2021898150184633,0.2021898150184633,0.9328434374362115,0.9199230535520078,0.9302146507550758,,0.2021898151621824,0.9328434374362115,,,,4,0
19,0.19770210263609983,0.19770210263609983,0.9346805470504185,0.9221528534295012,0.9319608517888808,,0.19770210239808883,0.9346805470504185,,,,4,0
20,0.19391475976874417,0.19391475976874417,0.936313533374158,0.9235655437501409,0.9336979925090535,,0.19391475952617065,0.936313533374158,,,,4,0
