round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
1,0.8996030925730594,0.8996030925730596,0.6009051923132859,0.6479599255389462,0.5827926642308616,0.513932634104191,1.2075738753879908,0.4605326876513317,,,,4,0
2,0.43774560171891713,0.43774560171891713,0.8484170200969505,0.814809104542105,0.8152610561174055,0.06941735470890036,0.6639119240331304,0.7567393058918482,,,,4,0
3,0.37425722568052044,0.37425722568052044,0.8582357193124321,0.8357475451419789,0.8398608860196561,0.05543082577618068,0.5878434680660855,0.7770782889426957,,,,4,0
4,0.3392955943133454,0.3392955943133454,0.8667518131556661,0.8460661545440766,0.853905302292484,0.046022242028622685,0.5452956108867978,0.7901533494753834,,,,4,0
5,0.3122931154427836,0.3122931154427836,0.8753886710984307,0.8559660102127249,0.8641650969872144,0.04175631659800879,0.5110212966998178,0.8045197740112995,,,,4,0
6,0.28773489651512385,0.2877348965151238,0.8878327480239918,0.8696736200808325,0.8763612989007901,0.04083625204633453,0.4809989198687531,0.8158192090395481,,,,4,0
7,0.26670178738551187,0.26670178738551187,0.8957178437731074,0.8774159750274,0.8846704955480288,0.040745726054409806,0.4544107409021227,0.8272800645682001,,,,4,0
8,0.24513268629974927,0.24513268629974927,0.9060770446013213,0.8877676375647076,0.8943957280689737,0.036772280109290074,0.4286345570401572,0.841000807102502,,,,4,0
9,0.22770971039192536,0.22770971039192536,0.9163098517923336,0.9005301618880144,0.9058474034208583,0.034896730311186966,0.4075021747261424,0.852138821630347,,,,4,0
10,0.2121507826829328,0.21215078268293278,0.9235602955060862,0.908519512708689,0.9124096998816225,0.03483377896661251,0.3888805116312556,0.8584342211460856,,,,4,0
11,0.19826863008805204,0.19826863008805204,0.9281462015614756,0.9141059331838821,0.9175388756231515,0.035318040467823164,0.3725298248169774,0.8650524616626312,,,,4,0
12,0.1877483151223599,0.1877483151223599,0.9303540346596555,0.914899390592014,0.9200765322482377,0.035620329792932545,0.36046649589379187,0.8677966101694915,,,,4,0
13,0.1778115193640879,0.1778115193640879,0.932907635764427,0.9179664985432777,0.922692289212005,0.0357817502933361,0.34892305195744244,0.8721549636803874,,,,4,0
14,0.1694716372190374,0.1694716372190374,0.9370368549659558,0.9232051999482801,0.9274876275565564,0.03877658116835839,0.3387108909814822,0.8760290556900726,,,,4,0
15,0.16154952140793652,0.16154952140793652,0.9401196953887856,0.9264272206082814,0.9320461283797055,0.04102531480004971,0.32950634306606397,0.8789346246973365,,,,4,0
16,0.1538045548151914,0.1538045548151914,0.9456176257154448,0.9336926814227241,0.9389483843709648,0.041645429944054936,0.32018832315452533,0.8844229217110573,,,,4,0
17,0.14634847228331374,0.14634847228331374,0.9469564045694612,0.9355839628700712,0.9403989258340858,0.043168047649883454,0.3108913716525621,0.8873284907183212,,,,4,0
18,0.14041549603642306,0.14041549603642306,0.9489757511742631,0.9376513958446511,0.9425226483605562,0.04402256500268919,0.30320691102619574,0.8889426957223567,,,,4,0
19,0.13526416015533352,0.13526416015533352,0.9520460624954765,0.9405821201341479,0.9453573393436094,0.04429985782841915,0.29653946448251295,0.8924939467312348,,,,4,0
20,0.12971486694671092,0.12971486694671092,0.9523384008669402,0.9415893902209274,0.9459343865759411,0.04452924485530841,0.2896051626983027,0.8941081517352704,,,,4,0
