class_idx,class_name,precision,recall,f1,auc_roc,auprc
0,COVID,0.8502475247524752,0.9594972067039106,0.9015748031496063,0.9897768260237662,0.9682511279355196
1,NORMAL,0.987460815047022,0.9337944664031621,0.9598781107160995,0.9916516218892178,0.9953324999207841
2,PNEUMONIA,0.9383116883116883,0.996551724137931,0.9665551839464883,0.9997092876919204,0.9979047494217814
