round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
40,0.10565441477508193,0.10565441477508193,0.9652034381151152,0.9532850033946633,0.9601516235498558,0.039600804611812555,0.2593443812710636,0.9126715092816787,,,,4,0
41,0.10509715606592902,0.10509715606592904,0.9658385988048542,0.9541316322205544,0.9607182066648658,0.04001159345657353,0.25934976980362057,0.9136400322841001,,,,4,0
42,0.10510050599796258,0.10510050599796258,0.9666981313395712,0.9544407644214628,0.9612143573583469,0.038947670394346705,0.259992280080409,0.9146085552865214,,,,4,0
43,0.10500679545705699,0.10500679545705699,0.9663173541761009,0.9533794298487275,0.9604683139531043,0.03882420473913819,0.2611186806645558,0.9146085552865214,,,,4,0
44,0.10603704146556212,0.10603704146556212,0.9668945787031766,0.9544378158696897,0.9612761950762181,0.03972169211905022,0.26292955449117456,0.913317191283293,,,,4,0
45,0.105375910917354,0.105375910917354,0.9675676942381107,0.9552812965918682,0.9618704997816627,0.039497320274072205,0.2628888969522257,0.9146085552865214,,,,4,0
46,0.10524921122381724,0.10524921122381722,0.9679585017654035,0.9556442415777309,0.9622456836375738,0.039497320274072205,0.2638179243979399,0.9154156577885392,,,,4,0
47,0.10490100978844323,0.10490100978844323,0.9685936624551426,0.9562999250251346,0.962869150423279,0.03888715608371264,0.26482379035356163,0.9173527037933817,,,,4,0
48,0.10446128854787125,0.10446128854787126,0.9679635169473149,0.9552652301603254,0.9619881515980359,0.03861981421162835,0.2659733275035201,0.916545601291364,,,,4,0
49,0.10334258968982477,0.10334258968982477,0.9681878887922928,0.9556979836351224,0.9621718679541202,0.03900560655700991,0.2665167243272623,0.9168684422921711,,,,4,0
50,0.10313790082132551,0.10313790082132554,0.9677391451023368,0.954769225934784,0.9614611458444909,0.038844186056606354,0.26818912609718415,0.9171912832929782,,,,4,0
51,0.10349397897280732,0.10349397897280735,0.9679005656027404,0.9549196742489756,0.9616164219544957,0.039073573083495614,0.27044446437650255,0.9176755447941889,,,,4,0
52,0.10361812027109285,0.10361812027109282,0.9687980529826524,0.9559131368851239,0.9624440313374292,0.03913150924615881,0.2718189766886381,0.9178369652945925,,,,4,0
53,0.10469675105696075,0.10469675105696073,0.9687550829555462,0.9548643838605666,0.962161352023135,0.038788686927883544,0.2747918619554089,0.9175141242937853,,,,4,0
54,0.10487726035677812,0.10487726035677812,0.9684048084214193,0.9548039926552119,0.9621460638018992,0.038851638272458,0.27686894762283154,0.9191283292978208,,,,4,0
55,0.10535527931329723,0.10535527931329723,0.9680190160760376,0.9549635591737169,0.9617478258823848,0.03863228160939124,0.2791491697924313,0.9191283292978208,,,,4,0
56,0.1063040085118323,0.1063040085118323,0.9682383727391043,0.9563564513757363,0.9626090308639333,0.038856653454369255,0.2816467178354447,0.9191283292978208,,,,4,0
57,0.10653502523070536,0.10653502523070538,0.9673209040417241,0.9550682555579105,0.9611224791372853,0.038856653454369255,0.2837268465292582,0.9189669087974173,,,,4,0
58,0.10798881030102395,0.10798881030102395,0.9677896290491483,0.9566310320185633,0.9621245772352525,0.03862225124556875,0.2867989933564694,0.9181598062953995,,,,4,0
59,0.10770890801725384,0.10770890801725384,0.9676661633939398,0.9567140298773301,0.96196736855747,0.03900804359095031,0.28877926395727394,0.9181598062953995,,,,4,0
60,0.11117131179616284,0.11117131179616285,0.9681804365764412,0.9555580230837809,0.9623134574627409,0.03974411047045878,0.29297200865721335,0.9188054882970137,,,,4,0
