round,loss_agg,global_loss,global_acc,global_precision_macro,global_f1_macro,unknown_rate_global,exp_loss,exp_acc,private_loss,private_acc,private_to_global_rate,n_results,n_failures
1,0.8890383448521969,0.8890383448521969,0.6247514138722362,0.6418781715509347,0.6004946635948529,,1.2612092610067214,0.5146369076500081,,,,4,0
2,0.4515309511203414,0.4515309511203414,0.8412691487973123,0.8161029322772396,0.8143801386001965,,0.7523705690168899,0.7438136826783115,,,,4,0
3,0.38011343217035665,0.38011343217035665,0.8595942063952351,0.8377487654764856,0.8406119753057439,,0.6670940362113436,0.7690441533236293,,,,4,0
4,0.3358179195293424,0.33581791952934253,0.8714681780935029,0.8495029978816894,0.8553692449214247,,0.6160007643117384,0.7874818049490538,,,,4,0
5,0.3043459791581268,0.3043459791581268,0.8837295990249945,0.8640017842268083,0.8725558421362659,,0.5845287994873403,0.80187611191978,,,,4,0
6,0.2794813283887369,0.2794813283887369,0.8957779510038713,0.8769798416669464,0.8857090945056235,,0.5525601930878954,0.8180494905385735,,,,4,0
7,0.2628485841777048,0.2628485841777048,0.9033451962993034,0.8862126682665467,0.8960714964237025,,0.5316790232723168,0.8280769852822255,,,,4,0
8,0.25004581652391383,0.25004581652391383,0.9113953720570441,0.8968518913541739,0.9054127790133502,,0.5126580067982706,0.8384279475982532,,,,4,0
9,0.2398834411382352,0.2398834411382352,0.9176914509277531,0.9030837105680565,0.9124252162730395,,0.4957003192658296,0.8479702409833414,,,,4,0
10,0.23399273585345237,0.23399273585345237,0.9197341151756571,0.9042815770920443,0.9143368123112704,,0.48630586909029294,0.8507197153485363,,,,4,0
11,0.22644234828896218,0.22644234828896218,0.9246836643338199,0.9103883844599263,0.9197799092000248,,0.47173797818433694,0.8578360019408054,,,,4,0
12,0.22092263985608435,0.22092263985608435,0.9246895588272445,0.9099305579903237,0.9202785889754598,,0.45945497002972574,0.8602620087336245,,,,4,0
13,0.21779242789449269,0.21779242789449269,0.9264003760608498,0.9115276127868392,0.9217107505060821,,0.4501589104586216,0.8647905547468866,,,,4,0
14,0.21506909622564926,0.21506909622564926,0.9262564014862007,0.9097532860578234,0.9208440056838776,,0.44186745970337477,0.8667313601811418,,,,4,0
15,0.21328304257731154,0.21328304257731157,0.9278937979001728,0.9117008311325083,0.9227416912830264,,0.43628266376863306,0.868995633187773,,,,4,0
16,0.21301787615084847,0.21301787615084847,0.9277823989527186,0.9107056596811886,0.9225363506971418,,0.4318938085204736,0.8702895034772764,,,,4,0
17,0.2116920781987517,0.2116920781987517,0.9287930791382208,0.9116089801559756,0.9237786843120075,,0.42647390508490746,0.8723920426977195,,,,4,0
18,0.20805066629570748,0.20805066629570748,0.932229038028289,0.9155216475622419,0.9274845714736759,,0.41836755052835506,0.8757884522076662,,,,4,0
19,0.20427187747132938,0.20427187747132938,0.9330785269079119,0.9152304965489791,0.927674956424505,,0.4108314266193073,0.8778909914281093,,,,4,0
20,0.1991668218144701,0.1991668218144701,0.9351620363482543,0.916320300232818,0.9292989748448286,,0.40216725840354217,0.8803169982209283,,,,4,0
