round,exp_loss,exp_acc
1,0.8908590292789788,0.6925802879291252
2,0.7149500694737834,0.753266888150609
3,0.6210490529543362,0.7914359542266519
4,0.5598827249584007,0.8118863049095607
5,0.5131939659483012,0.8288667404946475
6,0.4748057720757094,0.8432631967515688
7,0.4421571510838776,0.8566260612772241
8,0.4144431901928594,0.8665928386858619
9,0.3907973772091547,0.8755998523440384
10,0.37059764110456755,0.8854928017718715
11,0.3523652053662621,0.8909560723514212
12,0.3367682602406428,0.8952380952380953
13,0.32251285315440037,0.9009966777408638
14,0.3096881399607034,0.9052787006275378
15,0.2985600322760001,0.9097822074566261
16,0.28825110657798625,0.9125876707272056
17,0.2788272756718762,0.9165005537098561
18,0.27012226695546193,0.9192321889996309
19,0.26182552887179744,0.9224806201550387
20,0.2541453903057603,0.9249169435215947
