round,exp_loss,exp_acc
1,1.0138900252573875,0.7774126083059456
2,0.9722413908092521,0.7128772034657903
3,0.7238076113215623,0.8132656109949208
4,0.5296250926956761,0.8682402151180161
5,0.4198118676382782,0.893934867045115
6,0.35268762211746907,0.9106662682999701
7,0.30867740826212114,0.9202270690170302
8,0.27896908701605894,0.9265013444876008
9,0.2564898538240433,0.9324768449357633
10,0.23943674062165282,0.9342694950702122
11,0.22555890442953203,0.9384523453839259
12,0.21297296324273454,0.9423364206752316
13,0.20254953423292915,0.9468180460113534
14,0.19351848956361115,0.9507021213026591
15,0.18544957199344572,0.9545861965939647
16,0.1782289798006144,0.9566776217508216
17,0.17199758980517818,0.9569763967732298
18,0.1661209258965175,0.9596653719749029
19,0.16067747344784072,0.9617567971317598
20,0.15578967497567472,0.9650433223782492
