round,exp_loss,exp_acc
1,1.2415383602010792,0.5265804597701149
2,1.0174966735401372,0.6293103448275862
3,0.843552832630859,0.6925287356321839
4,0.743980041180534,0.7381465517241379
5,0.6778609136055256,0.7650862068965517
6,0.6258633325154754,0.7855603448275862
7,0.5811920789466507,0.8067528735632183
8,0.544601618558511,0.8211206896551724
9,0.5143248038045292,0.834051724137931
10,0.48931380592543505,0.8415948275862069
11,0.4686346187673766,0.8502155172413793
12,0.45000550630448877,0.858117816091954
13,0.433366132364876,0.865301724137931
14,0.4174977383394351,0.8706896551724138
15,0.40261232544635905,0.875
16,0.3887211798593916,0.8803879310344828
17,0.375374715732432,0.8854166666666666
18,0.36382110605294676,0.8911637931034483
19,0.3518669444254075,0.8947557471264368
20,0.34155383483431806,0.8972701149425287
