round,exp_loss,exp_acc
1,0.6589862799489573,0.7575538826441167
2,0.47213778976338344,0.8505723419614314
3,0.38007043617539055,0.8831597401258121
4,0.32802712433735487,0.897700319686501
5,0.2918353177099188,0.9092502835928638
6,0.263363924329645,0.9181190058781066
7,0.24071306237240014,0.9261627307414664
8,0.22211295201632242,0.9327627101165309
9,0.2073096963950097,0.9380220686810353
10,0.19459706757475423,0.9428689285345984
11,0.1839247472761734,0.9482314117768382
12,0.17426349986772924,0.9502939053315458
13,0.1655321893280986,0.9521501495307827
14,0.15729748128206567,0.9560688872847273
15,0.15008121650526546,0.958440754872641
16,0.14329857071363164,0.9607094977828194
17,0.1370236335789603,0.9628751160152624
18,0.13123802206522905,0.9651438589254409
19,0.12599211038457458,0.9673094771578838
20,0.12091076030376044,0.9690625966793853
