round,exp_loss,exp_acc
1,0.7202284976502028,0.7619467077736182
2,0.5093653081561258,0.8568597225280775
3,0.36626486091381705,0.9143360493283418
4,0.3015489453157384,0.9315128826249724
5,0.2708307883696681,0.9378991411583352
6,0.25372610364393944,0.9414225941422594
7,0.24171977460817523,0.9458269103721647
8,0.23148040085263097,0.9506716582250606
9,0.22238952553146238,0.9546355428319754
10,0.21377956945317034,0.955956837700947
11,0.20536921081452925,0.9599207223078617
12,0.19752103533284882,0.9630037436687954
13,0.18978764051790936,0.9647654701607575
14,0.1823542792308215,0.9656463334067386
15,0.17497237008479272,0.9689495705791675
16,0.167954540434315,0.970931512882625
17,0.16098014414933934,0.9726932393745871
18,0.1541772188618369,0.9740145342435587
19,0.14768602414701879,0.9748953974895398
20,0.1413804726292451,0.9762166923585114
